wave,parish,state,project,name,include,field_status,contrac_status,total_mi,mi_remain_plan,mi_remain_contrac_adj,passings,passings_remain_plan,passings_remain_contrac_adj,bead,bead_remain_plan,bead_remain_contrac_adj,reason_codes,contrac_adjustment_note 
Wave 2 (Richie),Natchitoches Parish,LA,CDA-29352,Natchitoches Parish-NONE-CDA-29352-Stat Area - 2030 - CDA-29352,YES,not_started,(no ROQ job),0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Natchitoches Parish,LA,CDA-30958,Natchitoches Parish-NONE-CDA-30958-Stat Area - 2030 - CDA-30958,YES,not_started,(no ROQ job),0.5,0.5,0.5,17.0,17.0,17.0,13.0,13.0,13.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Natchitoches Parish,LA,DA-6874,Natchitoches Parish-NONE-DA-6874-APPROVEDDESIGNAREAS - Natchitoches City,YES,not_started,(no ROQ job),0.0,0.0,0.0,7.0,7.0,7.0,1.0,1.0,1.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Phillips County,AR,DA-10939,Phillips County-NONE-DA-10939-APPROVEDDESIGNAREAS - None,YES,not_started,(no ROQ job),31.5,31.5,31.5,275.0,275.0,275.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Pointe Coupee Parish,LA,CDA-28980,Pointe Coupee Parish-NONE-CDA-28980-Stat Area - 2028 - CDA-28980,YES,not_started,(no ROQ job),8.88,8.88,8.88,0.0,0.0,0.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Rapides Parish,LA,DA-6803,Rapides Parish-NONE-DA-6803-APPROVEDDESIGNAREAS - Alexandria Soutwest,YES,not_started,(no ROQ job),0.0,0.0,0.0,32.0,32.0,32.0,23.0,23.0,23.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Rapides Parish,LA,DA-6805,Rapides Parish-NONE-DA-6805-APPROVEDDESIGNAREAS - Alexandria East,YES,not_started,(no ROQ job),0.0,0.0,0.0,164.0,164.0,164.0,71.0,71.0,71.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Sabine Parish,LA,CDA-29356,Sabine Parish-NONE-CDA-29356-Stat Area - 2030 - CDA-29356,YES,not_started,(no ROQ job),0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Sabine Parish,LA,CDA-29357,Sabine Parish-NONE-CDA-29357-Stat Area - 2030 - CDA-29357,YES,not_started,(no ROQ job),0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),St. Landry Parish,LA,CDA-28972,St. Landry Parish-NONE-CDA-28972-Stat Area - 2028 - CDA-28972,YES,not_started,(no ROQ job),139.52,139.52,139.52,4611.0,4611.0,4611.0,112.0,112.0,112.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),St. Martin Parish,LA,CDA-27388,St. Martin Parish-NONE-CDA-27388-Stat Area - 2027 - CDA-27388,YES,not_started,(no ROQ job),88.05,88.05,88.05,4095.0,4095.0,4095.0,275.0,275.0,275.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),St. Martin Parish,LA,CDA-27389,St. Martin Parish-NONE-CDA-27389-Stat Area - 2027 - CDA-27389,YES,not_started,(no ROQ job),47.15,47.15,47.15,1734.0,1734.0,1734.0,131.0,131.0,131.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),St. Martin Parish,LA,CDA-27390,St. Martin Parish-NONE-CDA-27390-Stat Area - 2027 - CDA-27390,YES,not_started,(no ROQ job),62.2,62.2,62.2,3492.0,3492.0,3492.0,135.0,135.0,135.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),St. Martin Parish,LA,CDA-27391,St. Martin Parish-NONE-CDA-27391-Stat Area - 2027 - CDA-27391,YES,not_started,(no ROQ job),51.77,51.77,51.77,2059.0,2059.0,2059.0,133.0,133.0,133.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),St. Mary Parish,LA,CDA-28969,St. Mary Parish-NONE-CDA-28969-Stat Area - 2028 - CDA-28969,YES,not_started,(no ROQ job),163.3,163.3,163.3,9912.0,9912.0,9912.0,325.0,325.0,325.0,"fieldlocked_pinned_williams_in_construction, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),St. Mary Parish,LA,DA-10514,St. Mary Parish-NONE-DA-10514-APPROVEDDESIGNAREAS - St Mary North,YES,not_started,(no ROQ job),0.0,0.0,0.0,8.0,8.0,8.0,0.0,0.0,0.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),St. Tammany Parish,LA,CDA-28960,St. Tammany Parish-NONE-CDA-28960-Stat Area - 2029 - CDA-28960,YES,not_started,(no ROQ job),113.7,113.7,113.7,2336.0,2336.0,2336.0,362.0,362.0,362.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),St. Tammany Parish,LA,CDA-33340,St. Tammany Parish-NONE-CDA-33340-Stat Area - 2029 - CDA-33340,YES,not_started,(no ROQ job),13.13,13.13,13.13,350.0,350.0,350.0,3.0,3.0,3.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),St. Tammany Parish,LA,CDA-33342,St. Tammany Parish-NONE-CDA-33342-Stat Area - 2029 - CDA-33342,YES,not_started,(no ROQ job),6.78,6.78,6.78,269.0,269.0,269.0,43.0,43.0,43.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vermilion Parish,LA,CDA-26956,Vermilion Parish-NONE-CDA-26956-Stat Area - 2027 - CDA-26956,YES,not_started,(no ROQ job),15.69,15.69,15.69,179.0,179.0,179.0,85.0,85.0,85.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,CDA-28546,Vernon Parish-NONE-CDA-28546-Stat Area - 2027 - CDA-28546,YES,not_started,(no ROQ job),0.0,0.0,0.0,13.0,13.0,13.0,0.0,0.0,0.0,"no_hi_identity, exhausted_parent_gis_review",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,CDA-28548,Vernon Parish-NONE-CDA-28548-Stat Area - 2028 - CDA-28548,YES,not_started,(no ROQ job),3.93,3.06,3.06,916.0,836.0,836.0,147.0,134.2,134.2,"fieldlocked_pinned_williams_in_construction, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,CDA-28549,Vernon Parish-NONE-CDA-28549-Stat Area - 2028 - CDA-28549,YES,not_started,(no ROQ job),1.51,1.51,1.51,45.0,45.0,45.0,26.0,26.0,26.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,CDA-28551,Vernon Parish-NONE-CDA-28551-Stat Area - 2028 - CDA-28551,YES,not_started,(no ROQ job),2.87,2.87,2.87,201.0,201.0,201.0,51.0,51.0,51.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,CDA-28552,Vernon Parish-NONE-CDA-28552-Stat Area - 2028 - CDA-28552,YES,not_started,(no ROQ job),0.0,0.0,0.0,9.0,9.0,9.0,0.0,0.0,0.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,CDA-28557,Vernon Parish-NONE-CDA-28557-Stat Area - 2028 - CDA-28557,YES,not_started,(no ROQ job),8.67,8.67,8.67,1118.0,1118.0,1118.0,41.0,41.0,41.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,CDA-28558,Vernon Parish-NONE-CDA-28558-Stat Area - 2028 - CDA-28558,YES,not_started,(no ROQ job),20.6,20.6,20.6,764.0,764.0,764.0,129.0,129.0,129.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,CDA-29045,Vernon Parish-NONE-CDA-29045-Stat Area - 2028 - CDA-29045,YES,not_started,(no ROQ job),0.43,0.43,0.43,14.0,14.0,14.0,12.0,12.0,12.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,CDA-29051,Vernon Parish-NONE-CDA-29051-Stat Area - 2028 - CDA-29051,YES,not_started,(no ROQ job),2.91,2.91,2.91,45.0,45.0,45.0,42.0,42.0,42.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,CDA-30540,Vernon Parish-NONE-CDA-30540-Stat Area - 2028 - CDA-30540,YES,not_started,(no ROQ job),2.14,2.14,2.14,144.0,144.0,144.0,10.0,10.0,10.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,DA-3388,Vernon Parish-NONE-DA-3388-APPROVEDDESIGNAREAS - Vernon RDOF Section 5,YES,not_started,(no ROQ job),0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,DA-3410,Vernon Parish-NONE-DA-3410-APPROVEDDESIGNAREAS - Vernon RDOF Section 8,YES,not_started,(no ROQ job),0.38,0.38,0.38,25.0,23.0,23.0,18.0,16.6,16.6,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Vernon Parish,LA,DA-6799,Vernon Parish-NONE-DA-6799-APPROVEDDESIGNAREAS - Vernon Extended Misc 1,YES,not_started,(no ROQ job),0.0,0.0,0.0,6.0,6.0,6.0,4.0,4.0,4.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Washington Parish,LA,CDA-28957,Washington Parish-NONE-CDA-28957-Stat Area - 2028 - CDA-28957,YES,not_started,(no ROQ job),172.81,172.81,172.81,2223.0,2223.0,2223.0,632.0,632.0,632.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Washington Parish,LA,CDA-28958,Washington Parish-NONE-CDA-28958-Stat Area - 2028 - CDA-28958,YES,not_started,(no ROQ job),61.76,61.76,61.76,2046.0,2046.0,2046.0,793.0,793.0,793.0,"fieldlocked_pinned_williams_in_construction, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Washington Parish,LA,CDA-28959,Washington Parish-NONE-CDA-28959-Stat Area - 2029 - CDA-28959,YES,not_started,(no ROQ job),7.62,7.62,7.62,189.0,189.0,189.0,29.0,29.0,29.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Washington Parish,LA,DA-6862,Washington Parish-NONE-DA-6862-APPROVEDDESIGNAREAS - SE Washington Parish,YES,not_started,(no ROQ job),0.0,0.0,0.0,51.0,51.0,51.0,45.0,45.0,45.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),West Feliciana Parish,LA,CDA-28981,West Feliciana Parish-NONE-CDA-28981-Stat Area - 2028 - CDA-28981,YES,not_started,(no ROQ job),1.38,1.38,1.38,0.0,0.0,0.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),West Feliciana Parish,LA,DA-7280,West Feliciana Parish-NONE-DA-7280-APPROVEDDESIGNAREAS - West Feliciana Gumbo Priority,YES,not_started,(no ROQ job),0.0,0.0,0.0,9.0,8.0,8.0,2.0,1.8,1.8,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),West Feliciana Parish,LA,DA-7281,West Feliciana Parish-NONE-DA-7281-APPROVEDDESIGNAREAS - West Feliciana Remaining,YES,not_started,(no ROQ job),0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Wilkinson County,MS,CDA-32573,Wilkinson County-NONE-CDA-32573-Stat Area - 2028 - CDA-32573,YES,not_started,(no ROQ job),0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,exhausted_parent_success,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Wilkinson County,MS,CDA-32574,Wilkinson County-NONE-CDA-32574-Stat Area - 2028 - CDA-32574,YES,not_started,(no ROQ job),1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Wilkinson County,MS,CDA-32575,Wilkinson County-NONE-CDA-32575-Stat Area - 2028 - CDA-32575,YES,not_started,(no ROQ job),0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Wilkinson County,MS,CDA-32576,Wilkinson County-NONE-CDA-32576-Stat Area - 2028 - CDA-32576,YES,not_started,(no ROQ job),0.09,0.09,0.09,0.0,0.0,0.0,0.0,0.0,0.0,exhausted_parent_success,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Wilkinson County,MS,CDA-32577,Wilkinson County-NONE-CDA-32577-Stat Area - 2028 - CDA-32577,YES,not_started,(no ROQ job),2.63,2.63,2.63,6.0,0.0,0.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Wilkinson County,MS,CDA-32578,Wilkinson County-NONE-CDA-32578-Stat Area - 2028 - CDA-32578,YES,not_started,(no ROQ job),0.53,0.53,0.53,0.0,0.0,0.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Winn Parish,LA,CDA-29345,Winn Parish-NONE-CDA-29345-Stat Area - 2028 - CDA-29345,YES,not_started,(no ROQ job),1.82,1.82,1.82,12.0,12.0,12.0,11.0,11.0,11.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Winn Parish,LA,CDA-29363,Winn Parish-NONE-CDA-29363-Stat Area - 2030 - CDA-29363,YES,not_started,(no ROQ job),0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 2 (Richie),Winn Parish,LA,CDA-29364,Winn Parish-NONE-CDA-29364-Stat Area - 2030 - CDA-29364,YES,not_started,(no ROQ job),0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Acadia Parish,LA,CDA-25743,Acadia Parish-NONE-CDA-25743-Stat Area - 2026 - CDA-25743,YES,not_started,(no ROQ job),33.44,33.44,33.44,6916.0,6916.0,6916.0,59.0,59.0,59.0,"fieldlocked_pinned_williams_in_construction, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Acadia Parish,LA,CDA-25745,Acadia Parish-NONE-CDA-25745-Stat Area - 2026 - CDA-25745,YES,not_started,(no ROQ job),174.3,174.3,174.3,5321.0,5321.0,5321.0,430.0,430.0,430.0,"fieldlocked_pinned_williams_in_construction, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Acadia Parish,LA,CDA-25747,Acadia Parish-NONE-CDA-25747-Stat Area - 2026 - CDA-25747,YES,not_started,(no ROQ job),137.1,137.1,137.1,2909.0,2909.0,2909.0,260.0,260.0,260.0,"fieldlocked_pinned_williams_in_construction, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Allen Parish,LA,CDA-28559,Allen Parish-NONE-CDA-28559-Stat Area - 2028 - CDA-28559,YES,not_started,(no ROQ job),0.0,0.0,0.0,8.0,7.0,7.0,0.0,0.0,0.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Allen Parish,LA,CDA-28569,Allen Parish-NONE-CDA-28569-Stat Area - 2028 - CDA-28569,YES,not_started,(no ROQ job),2.8,2.8,2.8,6.0,6.0,6.0,4.0,4.0,4.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Allen Parish,LA,CDA-28570,Allen Parish-NONE-CDA-28570-Stat Area - 2028 - CDA-28570,YES,not_started,(no ROQ job),8.69,8.69,8.69,403.0,401.0,401.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Allen Parish,LA,CDA-28571,Allen Parish-NONE-CDA-28571-Stat Area - 2028 - CDA-28571,YES,not_started,(no ROQ job),6.23,6.23,6.23,542.0,542.0,542.0,0.0,0.0,0.0,"fieldlocked_pinned_williams_in_construction, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Allen Parish,LA,CDA-28572,Allen Parish-NONE-CDA-28572-Stat Area - 2028 - CDA-28572,YES,not_started,(no ROQ job),6.61,6.61,6.61,705.0,704.0,704.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Allen Parish,LA,CDA-28573,Allen Parish-NONE-CDA-28573-Stat Area - 2028 - CDA-28573,YES,not_started,(no ROQ job),3.1,3.1,3.1,240.0,240.0,240.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Allen Parish,LA,CDA-28575,Allen Parish-NONE-CDA-28575-Stat Area - 2028 - CDA-28575,YES,not_started,(no ROQ job),1.07,1.07,1.07,60.0,60.0,60.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Avoyelles Parish,LA,CDA-28973,Avoyelles Parish-NONE-CDA-28973-Stat Area - 2027 - CDA-28973,YES,not_started,(no ROQ job),40.92,40.92,40.92,1043.0,1043.0,1043.0,9.0,9.0,9.0,"fieldlocked_pinned_williams_in_construction, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Avoyelles Parish,LA,CDA-28974,Avoyelles Parish-NONE-CDA-28974-Stat Area - 2028 - CDA-28974,YES,not_started,(no ROQ job),0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,exhausted_parent_gis_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Avoyelles Parish,LA,CDA-28976,Avoyelles Parish-NONE-CDA-28976-Stat Area - 2027 - CDA-28976,YES,not_started,(no ROQ job),0.59,0.59,0.59,22.0,22.0,22.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Avoyelles Parish,LA,CDA-28989,Avoyelles Parish-NONE-CDA-28989-Stat Area - 2028 - CDA-28989,YES,not_started,(no ROQ job),5.22,5.22,5.22,14.0,14.0,14.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Avoyelles Parish,LA,CDA-28991,Avoyelles Parish-NONE-CDA-28991-Stat Area - 2029 - CDA-28991,YES,not_started,(no ROQ job),2.28,2.28,2.28,1.0,1.0,1.0,1.0,1.0,1.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Avoyelles Parish,LA,CDA-28992,Avoyelles Parish-NONE-CDA-28992-Stat Area - 2028 - CDA-28992,YES,not_started,(no ROQ job),2.1,2.1,2.1,3.0,3.0,3.0,2.0,2.0,2.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Beauregard Parish,LA,CDA-28543,Beauregard Parish-NONE-CDA-28543-Stat Area - 2027 - CDA-28543,YES,not_started,(no ROQ job),4.54,4.54,4.54,11.0,11.0,11.0,2.0,2.0,2.0,parent_polygon_volume_review,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Beauregard Parish,LA,CDA-28987,Beauregard Parish-NONE-CDA-28987-Stat Area - 2027 - CDA-28987,YES,not_started,(no ROQ job),2.84,2.84,2.84,0.0,0.0,0.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Beauregard Parish,LA,CDA-28988,Beauregard Parish-NONE-CDA-28988-Stat Area - 2027 - CDA-28988,YES,not_started,(no ROQ job),79.25,79.25,79.25,5030.0,5030.0,5030.0,211.0,211.0,211.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Beauregard Parish,LA,CDA-29082,Beauregard Parish-NONE-CDA-29082-Stat Area - 2027 - CDA-29082,YES,not_started,(no ROQ job),0.41,0.41,0.41,1.0,1.0,1.0,1.0,1.0,1.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Bienville Parish,LA,CDA-28585,Bienville Parish-NONE-CDA-28585-Stat Area - 2028 - CDA-28585,YES,not_started,(no ROQ job),6.53,6.53,6.53,435.0,435.0,435.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Bienville Parish,LA,CDA-28586,Bienville Parish-NONE-CDA-28586-Stat Area - 2028 - CDA-28586,YES,not_started,(no ROQ job),21.9,21.9,21.9,925.0,925.0,925.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Bienville Parish,LA,CDA-28587,Bienville Parish-NONE-CDA-28587-Stat Area - 2027 - CDA-28587,YES,not_started,(no ROQ job),8.79,8.79,8.79,101.0,101.0,101.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Bienville Parish,LA,CDA-28588,Bienville Parish-NONE-CDA-28588-Stat Area - 2028 - CDA-28588,YES,not_started,(no ROQ job),28.75,28.75,28.75,748.0,748.0,748.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Bienville Parish,LA,CDA-30545,Bienville Parish-NONE-CDA-30545-Stat Area - 2027 - CDA-30545,YES,not_started,(no ROQ job),5.89,5.89,5.89,16.0,16.0,16.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Bossier Parish,LA,CDA-28582,Bossier Parish-NONE-CDA-28582-Stat Area - 2028 - CDA-28582,YES,not_started,(no ROQ job),62.47,62.47,62.47,1030.0,1030.0,1030.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Bossier Parish,LA,CDA-28583,Bossier Parish-NONE-CDA-28583-Stat Area - 2028 - CDA-28583,YES,not_started,(no ROQ job),135.19,135.19,135.19,1347.0,1347.0,1347.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Bossier Parish,LA,CDA-28590,Bossier Parish-NONE-CDA-28590-Stat Area - 2030 - CDA-28590,YES,not_started,(no ROQ job),8.86,8.86,8.86,41.0,41.0,41.0,8.0,8.0,8.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Bossier Parish,LA,CDA-28943,Bossier Parish-NONE-CDA-28943-Stat Area - 2028 - CDA-28943,YES,not_started,(no ROQ job),2.93,2.93,2.93,2.0,2.0,2.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Bossier Parish,LA,CDA-30546,Bossier Parish-NONE-CDA-30546-Stat Area - 2028 - CDA-30546,YES,not_started,(no ROQ job),3.75,3.75,3.75,7.0,7.0,7.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Caddo Parish,LA,CDA-28940,Caddo Parish-NONE-CDA-28940-Stat Area - 2028 - CDA-28940,YES,not_started,(no ROQ job),39.18,39.18,39.18,3564.0,3564.0,3564.0,17.0,17.0,17.0,"fieldlocked_pinned_williams_in_construction, parent_never_active",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Caddo Parish,LA,CDA-28941,Caddo Parish-NONE-CDA-28941-Stat Area - 2028 - CDA-28941,YES,not_started,(no ROQ job),204.9,204.9,204.9,8476.0,8476.0,8476.0,166.0,166.0,166.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Caddo Parish,LA,CDA-28942,Caddo Parish-NONE-CDA-28942-Stat Area - 2028 - CDA-28942,YES,not_started,(no ROQ job),338.98,338.98,338.98,21184.0,21184.0,21184.0,398.0,398.0,398.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Caddo Parish,LA,CDA-32549,Caddo Parish-NONE-CDA-32549-Stat Area - 2028 - CDA-32549,YES,not_started,(no ROQ job),149.62,149.62,149.62,10723.0,10723.0,10723.0,100.0,100.0,100.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Caddo Parish,LA,CDA-32550,Caddo Parish-NONE-CDA-32550-Stat Area - 2028 - CDA-32550,YES,not_started,(no ROQ job),152.27,152.27,152.27,15757.0,15757.0,15757.0,75.0,75.0,75.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Caddo Parish,LA,CDA-32551,Caddo Parish-NONE-CDA-32551-Stat Area - 2028 - CDA-32551,YES,not_started,(no ROQ job),87.75,87.75,87.75,1921.0,1921.0,1921.0,0.0,0.0,0.0,,No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Calcasieu Parish,LA,CA-9798,Calcasieu Parish-NONE-CA-9798-Construction Area - FW - EACAM Build 7,YES,,(no ROQ job),12.8,12.8,12.8,1166.0,1166.0,1166.0,0.0,0.0,0.0,"newborn_hi_only, newborn_status_strong",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Calcasieu Parish,LA,CA-9799,Calcasieu Parish-NONE-CA-9799-Construction Area - FW - EACAM Build 8,YES,,(no ROQ job),4.35,4.35,4.35,216.0,216.0,216.0,0.0,0.0,0.0,"newborn_hi_only, newborn_status_strong",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
Wave 3 (Williams remain),Calcasieu Parish,LA,CA-9800,Calcasieu Parish-NONE-CA-9800-Construction Area - FW - EACAM Build 9,YES,,(no ROQ job),9.17,9.17,9.17,27.0,27.0,27.0,4.0,4.0,4.0,"newborn_hi_only, newborn_status_strong",No Contrac ROQ job (parent/off-grid row) -> plan unchanged
